OBJECTID,Name,Jurisdiction,Area_km2,Accessible,Bridge to,Jumps,Buffer Distance (km)
473,NA,BRITISH COLUMBIA,0.003199815,no,no,NA,NA
474,NA,BRITISH COLUMBIA,0.002761883,no,no,NA,NA
478,NA,BRITISH COLUMBIA,0.003481865,no,no,NA,NA
481,NA,BRITISH COLUMBIA,0.013498649,no,no,NA,NA
482,NA,BRITISH COLUMBIA,0.013983134,no,no,NA,NA
483,NA,BRITISH COLUMBIA,0.011172445,no,no,NA,NA
484,NA,BRITISH COLUMBIA,0.014379943,no,no,NA,NA
485,NA,BRITISH COLUMBIA,0.003484527,no,no,NA,NA
486,NA,BRITISH COLUMBIA,0.01187897,no,no,NA,NA
487,NA,BRITISH COLUMBIA,0.003930297,no,no,NA,NA
492,NA,BRITISH COLUMBIA,0.023073372,no,no,NA,NA
495,NA,BRITISH COLUMBIA,0.020196969,no,no,NA,NA
496,NA,BRITISH COLUMBIA,0.009970766,no,no,NA,NA
499,NA,BRITISH COLUMBIA,0.065618179,no,no,NA,NA
501,NA,BRITISH COLUMBIA,0.004087094,no,no,NA,NA
502,NA,BRITISH COLUMBIA,0.003507845,no,no,NA,NA
503,NA,BRITISH COLUMBIA,0.006855463,no,no,NA,NA
504,NA,BRITISH COLUMBIA,0.228029548,no,no,NA,NA
505,NA,BRITISH COLUMBIA,0.084514275,no,no,NA,NA
507,NA,BRITISH COLUMBIA,0.0142565,no,no,NA,NA
508,NA,BRITISH COLUMBIA,0.460356191,no,no,NA,NA
509,NA,BRITISH COLUMBIA,0.21438865,no,no,NA,NA
510,NA,BRITISH COLUMBIA,0.006121545,no,no,NA,NA
511,NA,BRITISH COLUMBIA,0.099620301,no,no,NA,NA
512,NA,BRITISH COLUMBIA,0.003593254,no,no,NA,NA
513,NA,BRITISH COLUMBIA,0.0109289,no,no,NA,NA
514,NA,BRITISH COLUMBIA,0.006159122,no,no,NA,NA
515,NA,BRITISH COLUMBIA,0.005100376,no,no,NA,NA
516,NA,BRITISH COLUMBIA,0.008464989,no,no,NA,NA
517,NA,BRITISH COLUMBIA,0.00553761,no,no,NA,NA
518,NA,BRITISH COLUMBIA,0.06690986,no,no,NA,NA
527,NA,BRITISH COLUMBIA,0.00448992,no,no,NA,NA
529,NA,BRITISH COLUMBIA,0.141899034,no,no,NA,NA
530,NA,BRITISH COLUMBIA,0.01665815,no,no,NA,NA
531,NA,BRITISH COLUMBIA,0.007980481,no,no,NA,NA
532,NA,BRITISH COLUMBIA,0.0080104,no,no,NA,NA
535,NA,BRITISH COLUMBIA,0.009122819,no,no,NA,NA
536,NA,BRITISH COLUMBIA,0.010875927,no,no,NA,NA
537,NA,BRITISH COLUMBIA,0.038016887,no,no,NA,NA
538,NA,BRITISH COLUMBIA,0.077724761,no,no,NA,NA
541,NA,BRITISH COLUMBIA,0.008089742,no,no,NA,NA
543,NA,BRITISH COLUMBIA,0.00420011,no,no,NA,NA
544,NA,BRITISH COLUMBIA,0.004986016,no,no,NA,NA
545,NA,BRITISH COLUMBIA,0.010495686,no,no,NA,NA
546,NA,BRITISH COLUMBIA,0.125172181,no,no,NA,NA
548,NA,BRITISH COLUMBIA,0.089459915,no,no,NA,NA
549,NA,BRITISH COLUMBIA,0.002452324,no,no,NA,NA
550,NA,BRITISH COLUMBIA,0.005848986,no,no,NA,NA
551,NA,BRITISH COLUMBIA,0.0046027,no,no,NA,NA
554,NA,BRITISH COLUMBIA,0.009425162,no,no,NA,NA
557,NA,BRITISH COLUMBIA,0.055517384,no,no,NA,NA
559,NA,BRITISH COLUMBIA,0.005267281,no,no,NA,NA
560,NA,BRITISH COLUMBIA,0.006151472,no,no,NA,NA
561,NA,BRITISH COLUMBIA,0.005538452,no,no,NA,NA
562,NA,BRITISH COLUMBIA,0.021389689,no,no,NA,NA
563,NA,BRITISH COLUMBIA,0.016420559,no,no,NA,NA
564,NA,BRITISH COLUMBIA,0.018497006,no,no,NA,NA
565,NA,BRITISH COLUMBIA,0.004905162,no,no,NA,NA
566,NA,BRITISH COLUMBIA,0.034932604,no,no,NA,NA
567,NA,BRITISH COLUMBIA,0.051857036,no,no,NA,NA
568,NA,BRITISH COLUMBIA,0.004848212,no,no,NA,NA
569,NA,BRITISH COLUMBIA,0.02999374,no,no,NA,NA
570,NA,BRITISH COLUMBIA,0.009355442,no,no,NA,NA
571,NA,BRITISH COLUMBIA,0.025240176,no,no,NA,NA
573,NA,BRITISH COLUMBIA,0.004147834,no,no,NA,NA
574,NA,BRITISH COLUMBIA,0.006067552,no,no,NA,NA
575,NA,BRITISH COLUMBIA,0.004258365,no,no,NA,NA
576,NA,BRITISH COLUMBIA,0.00982345,no,no,NA,NA
577,NA,BRITISH COLUMBIA,0.009292006,no,no,NA,NA
578,NA,BRITISH COLUMBIA,0.004627928,no,no,NA,NA
579,NA,BRITISH COLUMBIA,0.022021943,no,no,NA,NA
581,NA,BRITISH COLUMBIA,0.042913825,no,no,NA,NA
582,NA,BRITISH COLUMBIA,0.004205633,no,no,NA,NA
583,NA,BRITISH COLUMBIA,0.005578377,no,no,NA,NA
584,NA,BRITISH COLUMBIA,0.006757007,no,no,NA,NA
586,NA,BRITISH COLUMBIA,0.020026561,no,no,NA,NA
587,NA,BRITISH COLUMBIA,0.00295247,no,no,NA,NA
588,NA,BRITISH COLUMBIA,0.004176033,no,no,NA,NA
589,NA,BRITISH COLUMBIA,0.003805162,no,no,NA,NA
590,NA,BRITISH COLUMBIA,0.004678479,no,no,NA,NA
591,NA,BRITISH COLUMBIA,0.009088866,no,no,NA,NA
592,NA,BRITISH COLUMBIA,0.024126888,no,no,NA,NA
593,NA,BRITISH COLUMBIA,0.003835173,no,no,NA,NA
597,NA,BRITISH COLUMBIA,0.004856692,no,no,NA,NA
598,NA,BRITISH COLUMBIA,0.002583422,no,no,NA,NA
600,NA,BRITISH COLUMBIA,0.055023915,no,no,NA,NA
602,NA,BRITISH COLUMBIA,0.005642272,no,no,NA,NA
608,NA,BRITISH COLUMBIA,0.011288346,no,no,NA,NA
614,NA,BRITISH COLUMBIA,0.012862459,no,no,NA,NA
619,NA,BRITISH COLUMBIA,0.161544018,no,no,NA,NA
622,NA,BRITISH COLUMBIA,0.012659544,no,no,NA,NA
623,NA,BRITISH COLUMBIA,0.015635545,no,no,NA,NA
625,NA,BRITISH COLUMBIA,0.012435615,no,no,NA,NA
627,NA,BRITISH COLUMBIA,0.014250673,no,no,NA,NA
628,NA,BRITISH COLUMBIA,0.011390953,no,no,NA,NA
630,NA,BRITISH COLUMBIA,0.012429434,no,no,NA,NA
631,NA,BRITISH COLUMBIA,0.022619534,no,no,NA,NA
634,NA,BRITISH COLUMBIA,0.028034795,no,no,NA,NA
636,NA,BRITISH COLUMBIA,0.061829834,no,no,NA,NA
637,NA,BRITISH COLUMBIA,0.014191563,no,no,NA,NA
652,NA,BRITISH COLUMBIA,0.010385387,no,no,NA,NA
656,NA,BRITISH COLUMBIA,0.011473658,no,no,NA,NA
658,NA,BRITISH COLUMBIA,0.014698985,no,no,NA,NA
665,NA,BRITISH COLUMBIA,0.012869866,no,no,NA,NA
668,NA,BRITISH COLUMBIA,0.029477939,no,no,NA,NA
672,NA,BRITISH COLUMBIA,0.040007944,no,no,NA,NA
675,NA,BRITISH COLUMBIA,0.009338796,no,no,NA,NA
678,NA,BRITISH COLUMBIA,0.061286197,no,no,NA,NA
679,NA,BRITISH COLUMBIA,0.015047387,no,no,NA,NA
680,NA,BRITISH COLUMBIA,0.034726981,no,no,NA,NA
681,NA,BRITISH COLUMBIA,0.142669824,no,no,NA,NA
682,NA,BRITISH COLUMBIA,0.030143208,no,no,NA,NA
683,NA,BRITISH COLUMBIA,0.035695203,no,no,NA,NA
684,NA,BRITISH COLUMBIA,0.014502836,no,no,NA,NA
687,NA,BRITISH COLUMBIA,0.019140068,no,no,NA,NA
688,NA,BRITISH COLUMBIA,0.023633563,no,no,NA,NA
689,NA,BRITISH COLUMBIA,0.043440085,no,no,NA,NA
690,NA,BRITISH COLUMBIA,0.020717372,no,no,NA,NA
691,NA,BRITISH COLUMBIA,0.014897942,no,no,NA,NA
692,NA,BRITISH COLUMBIA,0.08715242,no,no,NA,NA
696,NA,BRITISH COLUMBIA,0.022024044,no,no,NA,NA
698,NA,BRITISH COLUMBIA,0.016013549,no,no,NA,NA
700,NA,BRITISH COLUMBIA,0.035465522,no,no,NA,NA
702,NA,BRITISH COLUMBIA,0.006824068,no,no,NA,NA
705,NA,BRITISH COLUMBIA,0.059007828,no,no,NA,NA
706,NA,BRITISH COLUMBIA,0.0393421,no,no,NA,NA
709,NA,BRITISH COLUMBIA,0.006790727,no,no,NA,NA
711,NA,BRITISH COLUMBIA,0.037535774,no,no,NA,NA
712,NA,BRITISH COLUMBIA,0.013640783,no,no,NA,NA
715,NA,BRITISH COLUMBIA,0.228381849,no,no,NA,NA
719,NA,BRITISH COLUMBIA,0.007967477,no,no,NA,NA
721,NA,BRITISH COLUMBIA,0.008635148,no,no,NA,NA
722,NA,BRITISH COLUMBIA,0.038714608,no,no,NA,NA
723,NA,BRITISH COLUMBIA,0.073794426,no,no,NA,NA
726,NA,BRITISH COLUMBIA,0.04788238,no,no,NA,NA
732,NA,BRITISH COLUMBIA,0.252839862,no,no,NA,NA
733,NA,BRITISH COLUMBIA,0.208542068,no,no,NA,NA
737,NA,BRITISH COLUMBIA,0.013513825,no,no,NA,NA
738,NA,BRITISH COLUMBIA,0.087115649,no,no,NA,NA
739,NA,BRITISH COLUMBIA,0.030408006,no,no,NA,NA
741,NA,BRITISH COLUMBIA,0.088799198,no,no,NA,NA
743,NA,BRITISH COLUMBIA,0.011172181,no,no,NA,NA
745,NA,BRITISH COLUMBIA,0.081236362,no,no,NA,NA
746,NA,BRITISH COLUMBIA,0.705984455,no,no,NA,NA
747,NA,BRITISH COLUMBIA,0.399996551,no,no,NA,NA
750,NA,BRITISH COLUMBIA,0.006892832,no,no,NA,NA
751,NA,BRITISH COLUMBIA,0.052118937,no,no,NA,NA
753,NA,BRITISH COLUMBIA,0.01174554,no,no,NA,NA
754,NA,BRITISH COLUMBIA,0.014666009,no,no,NA,NA
755,NA,BRITISH COLUMBIA,0.038588105,no,no,NA,NA
756,NA,BRITISH COLUMBIA,0.01236815,no,no,NA,NA
757,NA,BRITISH COLUMBIA,0.341864895,no,no,NA,NA
760,NA,BRITISH COLUMBIA,0.093517101,no,no,NA,NA
761,NA,BRITISH COLUMBIA,0.008746492,no,no,NA,NA
762,NA,BRITISH COLUMBIA,0.00843776,no,no,NA,NA
763,NA,BRITISH COLUMBIA,0.017213933,no,no,NA,NA
764,NA,BRITISH COLUMBIA,0.036605098,no,no,NA,NA
765,NA,BRITISH COLUMBIA,0.007839284,no,no,NA,NA
766,NA,BRITISH COLUMBIA,0.236697144,no,no,NA,NA
767,NA,BRITISH COLUMBIA,0.150560131,no,no,NA,NA
768,NA,BRITISH COLUMBIA,0.030824547,no,no,NA,NA
769,NA,BRITISH COLUMBIA,0.026358589,no,no,NA,NA
770,NA,BRITISH COLUMBIA,0.095277072,no,no,NA,NA
773,NA,BRITISH COLUMBIA,0.024658709,no,no,NA,NA
774,NA,BRITISH COLUMBIA,0.013822615,no,no,NA,NA
775,NA,BRITISH COLUMBIA,0.09914731,no,no,NA,NA
778,NA,BRITISH COLUMBIA,0.101109851,no,no,NA,NA
779,NA,BRITISH COLUMBIA,0.014061832,no,no,NA,NA
781,NA,BRITISH COLUMBIA,0.218048369,no,no,NA,NA
782,NA,BRITISH COLUMBIA,0.013875423,no,no,NA,NA
783,NA,BRITISH COLUMBIA,0.028396174,no,no,NA,NA
784,NA,BRITISH COLUMBIA,0.010259292,no,no,NA,NA
785,NA,BRITISH COLUMBIA,0.0313363,no,no,NA,NA
795,NA,BRITISH COLUMBIA,0.314358613,no,no,NA,NA
798,NA,BRITISH COLUMBIA,0.006572222,no,no,NA,NA
801,NA,BRITISH COLUMBIA,0.129819068,no,no,NA,NA
802,NA,BRITISH COLUMBIA,0.020596266,no,no,NA,NA
804,NA,BRITISH COLUMBIA,0.017553554,no,no,NA,NA
806,NA,BRITISH COLUMBIA,0.020336502,no,no,NA,NA
807,NA,BRITISH COLUMBIA,0.106662369,no,no,NA,NA
808,NA,BRITISH COLUMBIA,0.029232769,no,no,NA,NA
812,NA,BRITISH COLUMBIA,0.011476446,no,no,NA,NA
813,NA,BRITISH COLUMBIA,0.018859879,no,no,NA,NA
814,NA,BRITISH COLUMBIA,0.020868597,no,no,NA,NA
823,NA,BRITISH COLUMBIA,0.293472775,no,no,NA,NA
826,NA,BRITISH COLUMBIA,0.111521386,no,no,NA,NA
827,NA,BRITISH COLUMBIA,0.020612802,no,no,NA,NA
831,NA,BRITISH COLUMBIA,0.01708376,no,no,NA,NA
838,NA,BRITISH COLUMBIA,0.028656624,no,no,NA,NA
842,NA,BRITISH COLUMBIA,0.095416872,no,no,NA,NA
850,NA,BRITISH COLUMBIA,0.015615149,no,no,NA,NA
852,NA,BRITISH COLUMBIA,0.070869937,no,no,NA,NA
854,NA,BRITISH COLUMBIA,0.109869184,no,no,NA,NA
855,NA,BRITISH COLUMBIA,0.01149899,no,no,NA,NA
857,NA,BRITISH COLUMBIA,0.087844111,no,no,NA,NA
859,NA,BRITISH COLUMBIA,0.021972542,no,no,NA,NA
860,NA,BRITISH COLUMBIA,0.012114733,no,no,NA,NA
861,NA,BRITISH COLUMBIA,0.145531016,no,no,NA,NA
865,NA,BRITISH COLUMBIA,0.164462813,no,no,NA,NA
866,NA,BRITISH COLUMBIA,0.017704024,no,no,NA,NA
867,NA,BRITISH COLUMBIA,0.014961081,no,no,NA,NA
873,NA,BRITISH COLUMBIA,0.023794047,no,no,NA,NA
882,NA,BRITISH COLUMBIA,0.011317215,no,no,NA,NA
883,NA,BRITISH COLUMBIA,0.012517705,no,no,NA,NA
886,NA,BRITISH COLUMBIA,0.595157308,no,no,NA,NA
888,NA,BRITISH COLUMBIA,0.019545697,no,no,NA,NA
889,NA,BRITISH COLUMBIA,0.019356816,no,no,NA,NA
891,NA,BRITISH COLUMBIA,0.594384443,no,no,NA,NA
892,NA,BRITISH COLUMBIA,0.052842422,no,no,NA,NA
897,NA,BRITISH COLUMBIA,0.233983774,no,no,NA,NA
903,NA,BRITISH COLUMBIA,0.068883706,no,no,NA,NA
905,NA,BRITISH COLUMBIA,0.036577987,no,no,NA,NA
906,NA,BRITISH COLUMBIA,0.035962708,no,no,NA,NA
907,NA,BRITISH COLUMBIA,0.046607311,no,no,NA,NA
911,NA,BRITISH COLUMBIA,0.01595775,no,no,NA,NA
914,NA,BRITISH COLUMBIA,0.029857233,no,no,NA,NA
918,NA,BRITISH COLUMBIA,0.038955012,no,no,NA,NA
922,NA,BRITISH COLUMBIA,0.919036152,no,no,NA,NA
924,NA,BRITISH COLUMBIA,0.021952015,no,no,NA,NA
925,NA,BRITISH COLUMBIA,0.035211038,no,no,NA,NA
926,NA,BRITISH COLUMBIA,0.01198653,no,no,NA,NA
930,NA,BRITISH COLUMBIA,0.034661004,no,no,NA,NA
931,NA,BRITISH COLUMBIA,0.086515062,no,no,NA,NA
938,NA,BRITISH COLUMBIA,0.053230763,no,no,NA,NA
939,NA,BRITISH COLUMBIA,0.13602405,no,no,NA,NA
955,NA,BRITISH COLUMBIA,0.016490023,no,no,NA,NA
960,NA,BRITISH COLUMBIA,0.01796545,no,no,NA,NA
975,NA,BRITISH COLUMBIA,0.080000721,no,no,NA,NA
985,NA,BRITISH COLUMBIA,0.024471409,no,no,NA,NA
987,NA,BRITISH COLUMBIA,0.010374096,no,no,NA,NA
992,NA,BRITISH COLUMBIA,0.165892103,no,no,NA,NA
1021,NA,BRITISH COLUMBIA,0.635094157,no,no,NA,NA
1024,NA,BRITISH COLUMBIA,0.006599546,no,no,NA,NA
1026,NA,BRITISH COLUMBIA,0.007110764,no,no,NA,NA
1027,NA,BRITISH COLUMBIA,0.017683785,no,no,NA,NA
1034,NA,BRITISH COLUMBIA,0.349113826,no,no,NA,NA
1035,NA,BRITISH COLUMBIA,0.01792859,no,no,NA,NA
1040,NA,BRITISH COLUMBIA,0.02265086,no,no,NA,NA
1042,NA,BRITISH COLUMBIA,0.009172972,no,no,NA,NA
1046,NA,BRITISH COLUMBIA,0.071795381,no,no,NA,NA
1052,NA,BRITISH COLUMBIA,0.091314096,no,no,NA,NA
1057,NA,BRITISH COLUMBIA,0.027414422,no,no,NA,NA
1058,NA,BRITISH COLUMBIA,0.011939772,no,no,NA,NA
1059,NA,BRITISH COLUMBIA,0.089555439,no,no,NA,NA
1062,NA,BRITISH COLUMBIA,0.040599676,no,no,NA,NA
1064,NA,BRITISH COLUMBIA,0.019115839,no,no,NA,NA
1067,NA,BRITISH COLUMBIA,0.018770088,no,no,NA,NA
1070,NA,BRITISH COLUMBIA,0.016392486,no,no,NA,NA
1071,NA,BRITISH COLUMBIA,0.020527239,no,no,NA,NA
1074,NA,BRITISH COLUMBIA,0.30055989,no,no,NA,NA
1075,NA,BRITISH COLUMBIA,0.093768323,no,no,NA,NA
1078,NA,BRITISH COLUMBIA,0.037543655,no,no,NA,NA
1082,NA,BRITISH COLUMBIA,0.02305305,no,no,NA,NA
1086,NA,BRITISH COLUMBIA,0.05919588,no,no,NA,NA
1087,NA,BRITISH COLUMBIA,0.042606087,no,no,NA,NA
1089,NA,BRITISH COLUMBIA,0.042939712,no,no,NA,NA
1090,NA,BRITISH COLUMBIA,0.038297528,no,no,NA,NA
1092,NA,BRITISH COLUMBIA,0.01912546,no,no,NA,NA
1096,NA,BRITISH COLUMBIA,0.011658211,no,no,NA,NA
1100,NA,BRITISH COLUMBIA,0.028686928,no,no,NA,NA
1103,NA,BRITISH COLUMBIA,0.021184092,no,no,NA,NA
1130,NA,BRITISH COLUMBIA,0.024995688,no,no,NA,NA
1131,NA,BRITISH COLUMBIA,0.012679813,no,no,NA,NA
1134,NA,BRITISH COLUMBIA,0.018398542,no,no,NA,NA
1135,NA,BRITISH COLUMBIA,0.05066142,no,no,NA,NA
1138,NA,BRITISH COLUMBIA,0.665263474,no,no,NA,NA
1139,NA,BRITISH COLUMBIA,0.013241366,no,no,NA,NA
1144,NA,BRITISH COLUMBIA,0.032826455,no,no,NA,NA
1145,NA,BRITISH COLUMBIA,0.046104099,no,no,NA,NA
1146,NA,BRITISH COLUMBIA,0.040971429,no,no,NA,NA
1148,NA,BRITISH COLUMBIA,0.013352393,no,no,NA,NA
1150,NA,BRITISH COLUMBIA,0.022510427,no,no,NA,NA
1155,NA,BRITISH COLUMBIA,0.053175781,no,no,NA,NA
1156,NA,BRITISH COLUMBIA,0.206371595,no,no,NA,NA
1158,NA,BRITISH COLUMBIA,0.163048443,no,no,NA,NA
1159,NA,BRITISH COLUMBIA,0.087961866,no,no,NA,NA
1161,NA,BRITISH COLUMBIA,0.021740893,no,no,NA,NA
1162,NA,BRITISH COLUMBIA,0.01511854,no,no,NA,NA
1163,NA,BRITISH COLUMBIA,0.067792807,no,no,NA,NA
1164,NA,BRITISH COLUMBIA,0.063293546,no,no,NA,NA
1187,NA,BRITISH COLUMBIA,0.023759057,no,no,NA,NA
1188,NA,BRITISH COLUMBIA,0.230094642,no,no,NA,NA
1196,NA,BRITISH COLUMBIA,0.010921468,no,no,NA,NA
1204,NA,BRITISH COLUMBIA,0.483738362,no,no,NA,NA
1211,NA,BRITISH COLUMBIA,0.024336975,no,no,NA,NA
1213,NA,BRITISH COLUMBIA,0.189829689,no,no,NA,NA
1218,NA,BRITISH COLUMBIA,0.01637737,no,no,NA,NA
1221,NA,BRITISH COLUMBIA,0.031937234,no,no,NA,NA
1223,NA,BRITISH COLUMBIA,0.021368887,no,no,NA,NA
1227,NA,BRITISH COLUMBIA,0.024001992,no,no,NA,NA
1237,NA,BRITISH COLUMBIA,0.023695338,no,no,NA,NA
1254,NA,BRITISH COLUMBIA,0.104917017,no,no,NA,NA
1270,NA,BRITISH COLUMBIA,0.063976007,no,no,NA,NA
1278,NA,BRITISH COLUMBIA,0.313692,no,no,NA,NA
1303,NA,BRITISH COLUMBIA,0.013960605,no,no,NA,NA
1322,NA,BRITISH COLUMBIA,0.067659637,no,no,NA,NA
1328,NA,BRITISH COLUMBIA,0.081397951,no,no,NA,NA
1329,NA,BRITISH COLUMBIA,0.20739669,no,no,NA,NA
1335,NA,BRITISH COLUMBIA,0.185023045,no,no,NA,NA
1338,NA,BRITISH COLUMBIA,0.023980434,no,no,NA,NA
1340,NA,BRITISH COLUMBIA,0.014679186,no,no,NA,NA
1341,NA,BRITISH COLUMBIA,0.019009557,no,no,NA,NA
1343,NA,BRITISH COLUMBIA,0.017060637,no,no,NA,NA
1345,NA,BRITISH COLUMBIA,0.028371184,no,no,NA,NA
1349,NA,BRITISH COLUMBIA,0.014587577,no,no,NA,NA
1354,NA,BRITISH COLUMBIA,0.017913045,no,no,NA,NA
1357,NA,BRITISH COLUMBIA,0.008619724,no,no,NA,NA
1363,NA,BRITISH COLUMBIA,0.008702178,no,no,NA,NA
1520,NA,BRITISH COLUMBIA,0.003251488,no,no,NA,NA
1536,NA,BRITISH COLUMBIA,0.271322663,no,no,NA,NA
1545,NA,BRITISH COLUMBIA,0.015098618,no,no,NA,NA
1546,NA,BRITISH COLUMBIA,0.979470153,no,no,NA,NA
1547,NA,BRITISH COLUMBIA,0.210088888,no,no,NA,NA
1548,NA,BRITISH COLUMBIA,0.038466078,no,no,NA,NA
1549,NA,BRITISH COLUMBIA,0.093455583,no,no,NA,NA
1550,NA,BRITISH COLUMBIA,0.325003565,no,no,NA,NA
1552,NA,BRITISH COLUMBIA,0.027985705,no,no,NA,NA
1557,NA,BRITISH COLUMBIA,0.05339475,no,no,NA,NA
1563,NA,BRITISH COLUMBIA,0.008152923,no,no,NA,NA
1564,NA,BRITISH COLUMBIA,0.034760481,no,no,NA,NA
1567,NA,BRITISH COLUMBIA,0.084206845,no,no,NA,NA
1648,NA,BRITISH COLUMBIA,0.030926324,no,no,NA,NA
1662,NA,BRITISH COLUMBIA,0.205453539,no,no,NA,NA
1687,NA,BRITISH COLUMBIA,0.005198604,no,no,NA,NA
1689,NA,BRITISH COLUMBIA,0.032604426,no,no,NA,NA
1720,NA,BRITISH COLUMBIA,0.010948605,no,no,NA,NA
1721,NA,BRITISH COLUMBIA,0.00367388,no,no,NA,NA
1722,NA,BRITISH COLUMBIA,0.033651551,no,no,NA,NA
1723,NA,BRITISH COLUMBIA,0.0284484,no,no,NA,NA
1724,NA,BRITISH COLUMBIA,0.003985952,no,no,NA,NA
1725,NA,BRITISH COLUMBIA,0.050854134,no,no,NA,NA
1726,NA,BRITISH COLUMBIA,0.011079033,no,no,NA,NA
1727,NA,BRITISH COLUMBIA,0.026338703,no,no,NA,NA
1728,NA,BRITISH COLUMBIA,0.003553093,no,no,NA,NA
1729,NA,BRITISH COLUMBIA,0.038830695,no,no,NA,NA
1730,NA,BRITISH COLUMBIA,0.003592899,no,no,NA,NA
1732,NA,BRITISH COLUMBIA,0.255695253,no,no,NA,NA
1734,NA,BRITISH COLUMBIA,0.021164216,no,no,NA,NA
1739,NA,BRITISH COLUMBIA,0.053950923,no,no,NA,NA
1768,NA,BRITISH COLUMBIA,0.017149068,no,no,NA,NA
1770,NA,BRITISH COLUMBIA,0.229290596,no,no,NA,NA
1782,NA,BRITISH COLUMBIA,0.139623097,no,no,NA,NA
1793,NA,BRITISH COLUMBIA,0.022780734,no,no,NA,NA
1796,NA,BRITISH COLUMBIA,0.014954635,no,no,NA,NA
1807,NA,BRITISH COLUMBIA,0.022343035,no,no,NA,NA
1809,NA,BRITISH COLUMBIA,0.031324361,no,no,NA,NA
1810,NA,BRITISH COLUMBIA,0.009937406,no,no,NA,NA
1812,NA,BRITISH COLUMBIA,0.026282158,no,no,NA,NA
1815,NA,BRITISH COLUMBIA,0.013575045,no,no,NA,NA
1830,NA,BRITISH COLUMBIA,0.006548929,no,no,NA,NA
1844,NA,BRITISH COLUMBIA,0.014470336,no,no,NA,NA
1846,NA,BRITISH COLUMBIA,0.007974088,no,no,NA,NA
1855,NA,BRITISH COLUMBIA,0.036853626,no,no,NA,NA
1859,NA,BRITISH COLUMBIA,0.013341701,no,no,NA,NA
1864,NA,BRITISH COLUMBIA,0.642110029,no,no,NA,NA
1865,NA,BRITISH COLUMBIA,0.010576936,no,no,NA,NA
1866,NA,BRITISH COLUMBIA,0.008413554,no,no,NA,NA
1880,NA,BRITISH COLUMBIA,0.059718946,no,no,NA,NA
1958,NA,BRITISH COLUMBIA,0.006420596,no,no,NA,NA
1977,NA,BRITISH COLUMBIA,0.067869334,no,no,NA,NA
1979,NA,BRITISH COLUMBIA,0.010631126,no,no,NA,NA
2024,NA,BRITISH COLUMBIA,0.001401753,no,no,NA,NA
2112,NA,BRITISH COLUMBIA,0.147054051,no,no,NA,NA
2117,NA,BRITISH COLUMBIA,0.012749455,no,no,NA,NA
2119,NA,BRITISH COLUMBIA,0.012453712,no,no,NA,NA
2125,NA,BRITISH COLUMBIA,0.128589308,no,no,NA,NA
2126,NA,BRITISH COLUMBIA,0.014499933,no,no,NA,NA
2209,NA,BRITISH COLUMBIA,0.01713414,no,no,NA,NA
2210,NA,BRITISH COLUMBIA,0.022769971,no,no,NA,NA
2211,NA,BRITISH COLUMBIA,0.00427447,no,no,NA,NA
2212,NA,BRITISH COLUMBIA,0.005016673,no,no,NA,NA
2214,NA,BRITISH COLUMBIA,0.083844227,no,no,NA,NA
2218,NA,BRITISH COLUMBIA,0.104454502,no,no,NA,NA
2222,NA,BRITISH COLUMBIA,0.117659198,no,no,NA,NA
2223,NA,BRITISH COLUMBIA,0.061549813,no,no,NA,NA
2251,NA,BRITISH COLUMBIA,0.00297501,no,no,NA,NA
2252,NA,BRITISH COLUMBIA,0.033374309,no,no,NA,NA
2254,NA,BRITISH COLUMBIA,0.006033592,no,no,NA,NA
2255,NA,BRITISH COLUMBIA,0.005324102,no,no,NA,NA
2256,NA,BRITISH COLUMBIA,0.418152808,no,no,NA,NA
2286,NA,BRITISH COLUMBIA,0.00829153,no,no,NA,NA
2293,NA,BRITISH COLUMBIA,0.007273304,no,no,NA,NA
2296,NA,BRITISH COLUMBIA,0.010670535,no,no,NA,NA
2302,NA,BRITISH COLUMBIA,0.002518002,no,no,NA,NA
2338,NA,BRITISH COLUMBIA,0.002249383,no,no,NA,NA
2366,NA,BRITISH COLUMBIA,0.003577656,no,no,NA,NA
2375,NA,BRITISH COLUMBIA,0.10742605,no,no,NA,NA
2387,NA,BRITISH COLUMBIA,0.004591781,no,no,NA,NA
2401,NA,BRITISH COLUMBIA,0.012836189,no,no,NA,NA
2535,NA,BRITISH COLUMBIA,0.005668126,no,no,NA,NA
2583,NA,BRITISH COLUMBIA,0.003540843,no,no,NA,NA
2593,NA,BRITISH COLUMBIA,0.004515953,no,no,NA,NA
2596,NA,BRITISH COLUMBIA,0.002741931,no,no,NA,NA
2599,NA,BRITISH COLUMBIA,0.261751597,no,no,NA,NA
2604,NA,BRITISH COLUMBIA,0.003694902,no,no,NA,NA
2605,NA,BRITISH COLUMBIA,0.005879883,no,no,NA,NA
2607,NA,BRITISH COLUMBIA,0.018022737,no,no,NA,NA
2608,NA,BRITISH COLUMBIA,0.010871289,no,no,NA,NA
2609,NA,BRITISH COLUMBIA,0.007602591,no,no,NA,NA
2611,NA,BRITISH COLUMBIA,0.013472873,no,no,NA,NA
2619,NA,BRITISH COLUMBIA,0.004876343,no,no,NA,NA
2620,NA,BRITISH COLUMBIA,0.004371186,no,no,NA,NA
2621,NA,BRITISH COLUMBIA,0.004379398,no,no,NA,NA
2628,NA,BRITISH COLUMBIA,0.006071005,no,no,NA,NA
2637,NA,BRITISH COLUMBIA,0.004347916,no,no,NA,NA
